LOC	VEH_SER_NO	INSP_COMT	TS_LOAD	FOUND_INSP_TEAM	RESP_INSP_TEAM	RESP_INSP_OPRUNT
17	TCS146	Bnibh bin bid ba ba ba ba btaciti bin baptent blorem ba bve bvel.	36:33.4	409		
17	BHK490	Beget bin ba bnostra ba bconvallis bac ba barcu ba ba bat.	37:27.0	509		
17	RTW145	Bante bid bet best ba.	37:46.0	517		
17	NHR180	Berat bin ba ba ba bultricies bsollicitudin.	37:49.7	607		
17	BHK490	Bpede beu bve ba ba ba.	37:55.5	509		
17	JFE913	Bpede bad ba ba bvel ba blobortis bnibh ba ba ba.	38:23.6	107		
17	BHK490	Bduis bet.	38:36.9	509		
17	WMR075	Bcras bin ba ba ba ba bmassa bgravida bnec ba.	39:08.0	517	409	400
17	UYZ958	Bnunc bmi bviverra ba bsollicitudin borci bsed ba ba beros bet ba bac bpharetra.	39:12.9	507	407	400
17	UYZ958	Beget bin ba bsociis belementum ba bmagnis bhac bfelis.	39:31.7	507		
17	NGC871	Bnunc bmi.	39:43.4	517	505	500
17	UYZ958	Bduis bat ba ba bnonummy ba bvel.	39:48.6	507		
17	FNG604	Bquam bat ba bmus brutrum bnisi bac ba.	40:10.3	513		
17	UYZ958	Bnisl beu ba bper ba.	40:17.2	507		
17	OQA530	Berat but.	40:18.7	409		
17	UYZ958	Beget bad ba ba bnetus bet ba.	40:30.9	507		
17	XSF309	Borci bet ba.	41:52.6	209		
17	EKW143	Beros but.	42:02.5	629		
17	EKW143	Bpede bve.	42:27.6	629		
17	BHK490	Berat bat ba ba best ba btorquent.	42:29.2	509		
17	JFE913	Bdiam bve bmi bcum bve ba.	42:51.7	107		
17	BHK490	Burna bin ba but bnisl ba.	42:58.5	509		
17	QMF308	Bnisi bve ba ba bnisi bvel ba binteger bnec bid.	43:03.7	629		
17	QMF308	Bquis bet bamet bcum baptent bdiam but ba bnunc bve ba ba ba bconvallis bvel.	43:44.9	629		
17	FNG604	Barcu beu bin but bmi ba bnec blitora.	43:52.5	513	209	200
17	DFZ024	Benim but ba.	45:34.5	409		
17	TFU306	Beros bad ba ba ba bat baenean.	45:42.0	515		
17	FNG604	Bquam bmi.	45:50.0	513	209	200
17	DFZ024	Beros bad bin.	45:57.5	409		
17	OIF375	Benim bat bgravida bfacilisi bmus ba bmus bet bat ba ba ba burna.	46:03.6	511		
17	TFU306	Borci bin ba bleo blibero bnunc but bet bduis ba bdignissim bdapibus ba.	46:06.2	515		
17	OIF375	Bodio bet ba.	46:34.2	511		400
17	TFU306	Bcras bmi ba bcum.	46:44.1	515	503	500
17	OIF375	Beget bet benim ba ba ba.	47:10.7	511		
17	NGC871	Belit but bad bmassa begestas best bat baptent bnisl ba ba bhac bmus.	48:09.9	517	509	500
17	FTO836	Borci bin bad bet borci.	48:44.9	413		
17	LNY482	Berat beu.	49:52.1	517	505	500
17	NHR180	Bquis bet.	50:32.6	607		
17	UYZ958	Borci bad bve bhac bmus.	50:33.0	507		
17	UYZ958	Beros bve bcubilia bdiam ba bdolor.	50:50.9	507		
17	TNY179	Belit but ba.	51:37.4	509		
17	JFE913	Beros bin ba.	51:43.3	107		
17	TNY179	Beros beu.	52:01.3	509		
17	PSZ241	Bdiam bve ba bnullam ba ba blitora.	52:03.8	629		
17	GYV645	Bnisi bin beu ba bviverra blectus ba ba bdiam.	52:15.3	517		
17	NHR180	Beros but bmi bnam bcurae bet.	52:25.4	607		
17	PSZ241	Beget bat ba bin bdonec ba beni ba beni.	52:42.9	629		
17	GMS924	Bquam bin ba bfames bpellentesque bante.	53:15.9	209		
17	LNY482	Bnibh bin ba bcurae.	53:35.9	517	513	500
17	TNY179	Beros bid ba bamet bin ba ba bdui bauctor but belit.	53:43.9	509		
17	GMS924	Burna bet ba ba.	53:51.4	209		
17	EQK798	Bodio but ba bante ba ba bcurae bfusce bid bet.	54:10.7	409		
17	TNY179	Borci beu blaoreet ba btempus bmus bcommodo bin ba.	54:14.9	509		
17	YPV702	Bquam bat.	54:23.8	413		
17	ITO673	Benim bin.	54:24.1	209		
17	NHR180	Bnisl beu bve bin bper bat.	55:17.9	607		
17	SYB619	Benim beu.	57:00.2	205		
17	YTG326	Bduis bat beu bin bper best bcursus bmi bmontes binterdum.	57:12.1	629		
17	YTG326	Belit bat ba.	57:41.0	629		
17	PYH561	Bduis beu ba beu bjusto ba.	57:46.6	507	413	400
17	BEC741	Bnunc beu bet bac bve.	58:06.3	629		
17	YTG326	Burna bad ba.	58:15.3	629		
17	PYH561	Bnibh bad ba bvitae btortor bmorbi.	58:24.4	507	411	400
17	YTG326	Bduis bac.	58:51.0	629	205	200
17	PYH561	Benim but beget btortor ba bvel bneque ba bsenectus.	59:01.9	507	401	400
17	PYH561	Bquis but ba bcongue bad ba ba bdis ba ba ba bfelis bad.	59:18.5	507		
17	TGS974	Berat bat ba ba bnullam bmalesuada ba bnostra.	59:21.2	409		
17	YTG326	Bnibh bad bve bdis bpretium blacus bac bnec beni bet borci ba borci ba.	59:22.6	629		
17	PYH561	Bnunc bac ba bin blobortis bvitae btempus bat.	59:35.1	507		
17	PYH561	Barcu bid ba ba.	59:55.5	507		
17	SLP187	Borci bve ba bet beget ba ba bhymenaeos bodio bve ba.	00:14.1	413		
17	PYH561	Beget bin ba ba bclass bdictumst bjusto burna bat.	00:16.9	507		
17	YTG326	Belit bet bve bcras btortor ba.	00:23.5	629		
17	PYH561	Bcras bac.	00:37.7	507		
17	NVM832	Bdiam bmi bid bdui.	00:55.0	511		400
17	PYH561	Bamet but.	01:03.9	507	409	400
17	NVM832	Bnibh bve ba ba bneque bnam ba.	01:30.2	511		
17	NVM832	Burna bin.	01:57.5	511		
17	QMF308	Bnibh bve.	01:57.9	517	509	500
17	NVM832	Berat bve.	02:22.5	511		
17	NVM832	Barcu bac.	02:40.5	511		
17	CXD285	Bodio bin ba ba bnam ba bsed bve ba.	03:10.6	205		
17	NVM832	Bnisl bad ba bmus benim ba.	03:16.1	511		
17	QFB620	Bodio bat baliquet ba bvelit.	03:33.5	517	507	500
17	NVM832	Bodio bac ba ba.	03:58.8	511		
17	QFB620	Bcras bve bid ba bin.	04:06.5	517		
17	NVM832	Bdiam bin ba ba bdui ba bmassa.	04:26.5	511		
17	YLB740	Bodio but ba bnetus.	04:54.7	629		
17	NVM832	Burna bac.	04:56.6	511		
17	NVM832	Bnibh bac ba bad.	05:17.8	511		
17	SGN329	Beros bad ba.	06:23.1	413		
17	YKZ247	Bquis bmi.	07:50.1	513		
17	TGJ401	Bnisi bve ba ba bve bmus bhac bad bve bsem ba ba ba.	08:22.3	515	503	500
17	FTO836	Burna bac ba ba ba bet bvarius bnam blorem.	08:49.9	209		
17	LWK693	Benim bad.	08:51.8	507	411	400
17	TGJ401	Bnisl bet.	09:01.3	515		
17	LWK693	Bante beu ba ba bsem baliquet bve ba bfames bnisl bpede bper.	09:13.6	507		
17	LWK693	Benim but ba ba berat ba ba.	09:53.7	507	401	400
17	LWK693	Borci bet ba burna ba bvel baptent ba.	10:09.2	507		
17	EPB160	Bpede bin.	10:19.9	509		
17	LWK693	Bnibh bid bnisl ba bcurae ba belit bleo.	10:47.2	507		
17	EPB160	Beget bet ba ba ba bnatoque bligula beu.	10:48.6	509		
17	LWK693	Bduis bet ba bnostra.	11:04.4	507		
17	ELI075	Bnisi bin ba bhac beget bnisl ba ba ba bnec.	11:14.8	409		
17	EPB160	Belit bmi ba bper bin ba bac bsit bmorbi ba.	11:15.4	509		
17	LWK693	Belit bet beu bcum bsociosqu.	11:23.8	507		
17	LWK693	Bdiam bac.	11:41.1	507		
17	ELI075	Bdiam beu ba bmi ba bnunc.	11:44.0	409		
17	EPB160	Bnibh but ba bcursus berat bsem ba.	11:48.3	509		
17	YKL520	Borci bac ba ba bdis.	11:53.3	517		
17	LWK693	Bcras bat ba bodio ba bmi bsem bnon.	11:59.9	507		
17	ELI075	Belit bat ba ba bcurabitur beget baugue ba bsem.	12:08.2	409		
17	TNY179	Bante bid.	12:18.9	509		
17	LWK693	Bduis bid.	12:24.5	507		
17	LWK693	Belit bin bnisi bsit ba bultricies ba bid bper.	12:51.3	507	409	400
17	TJV623	Bodio bmi bid ba bdiam ba ba bve bclass baptent ba ba.	13:05.0	629		
17	LWK693	Bquam bve ba ba ba bvarius ba bet bplatea.	13:44.3	507		
17	TJV623	Bnibh bac ba ba ba ba belit ba.	13:48.1	629		
17	JLD084	Beros but ba but belementum bve ba.	13:53.8	513		
17	EPB160	Bdiam bad ba ba bet bdui.	14:25.2	509		
17	MBF976	Bdiam bid ba bsit biaculis btristique berat bve.	14:57.4	511		
17	EPB160	Burna bid.	15:08.4	509		
17	BEM390	Bquis bet ba bve bfaucibus betiam but.	15:13.6	205		
17	MBF976	Bnisi bad ba ba ba bve bmus.	15:29.3	511		
17	MBF976	Bduis beu bcras ba ba.	16:23.5	511		
17	OQA530	Bnisl bin belit bvel bmi baliquam bfusce ba borci.	16:24.9	413		
17	KIM819	Benim bac ba bin bipsum bac bmus ba ba bac ba bmi bsed bvel.	17:34.9	629		
17	YPV702	Bnisl bad.	17:48.5	209		
17	QMF308	Benim bve ba ba ba ba bin bmi bamet but ba ba beu.	18:28.5	517	505	500
17	YPV702	Bnisi bac ba ba bvel.	18:28.7	209		
17	KIM819	Bquis bve ba bneque ba ba ba ba bin bsem bfacilisis.	18:41.1	629	209	200
17	BEM390	Bnisi bmi ba ba bparturient.	19:47.5	205		
17	KIM819	Beget bve bmi bante ba ba.	19:56.6	629		
17	JLD084	Bnunc bac bin.	19:58.4	513	209	200
17	TIP072	Bnisi bat ba bat ba bfusce.	20:09.1	629		
17	KIM819	Barcu bet ba but ba baptent bhendrerit ba bcursus btincidunt.	20:25.8	629		
17	TIP072	Bnunc but.	20:33.2	629		
17	TIP072	Bdiam bid ba bmetus ba.	20:50.8	629		
17	TIP072	Bdiam bmi ba bmorbi bcursus bmassa beni ba bturpis bsit bvitae but burna ba bac bat blacus bin.	21:17.1	629		
17	TIP072	Bnisi bmi ba bmi ba ba ba ba ba.	21:35.2	629		
17	FUR610	Bcras bmi.	21:42.5	629		
17	TIP072	Benim but bid bper.	21:50.1	629		
17	OIF375	Bquam bmi ba bsed ba ba ba bad.	22:38.6	515	503	500
17	DFZ024	Beros but bad bamet bpede ba ba.	22:50.0	413		
17	JDY852	Barcu bid.	23:26.7	513	209	200
17	QVS392	Beros bin ba bad bet.	23:44.8	509		400
17	QVS392	Borci beu ba ba ba bvivamus ba bluctus ba baenean bat ba ba.	24:04.5	509		
17	HZD382	Benim bin.	24:07.5	507		
17	CVE258	Bnisl bmi ba bsagittis ba bleo bvelit ba bpellentesque bleo ba.	24:16.5	205		
17	HZD382	Borci bac bad bnetus ba ba.	24:20.8	507		
17	QVS392	Bquis bet ba beros.	24:23.3	509		
17	RZW691	Beros bat ba bnec.	24:43.0	629		
17	HZD382	Benim but ba bac.	24:44.1	507		
17	JDY852	Borci bac ba bdictum bac ba beget but ba burna.	24:52.4	513	209	200
17	CVE258	Bodio bin bet bad best beu.	25:00.3	205		
17	HZD382	Bduis bmi ba ba ba bmi bvel beu belit bcurae bodio ba ba ba.	25:01.0	507		
17	ULN810	Bnisi bat barcu bsociis ba bin bodio bin ba.	25:12.5	517	505	500
17	RZW691	Bnisl bin bat bplatea bornare bsollicitudin ba bet ba ba begestas bturpis ba bduis.	25:29.1	629		
17	HZD382	Bnisi bin ba bad ba bauctor bquis.	25:41.3	507		
17	SYB619	Burna bve bad beros bvel bdui bcras berat bhac.	26:01.2	409		
17	RZW691	Bcras but bat bvel ba bnisl blectus ba bquis bligula ba.	26:04.2	629		
17	HZD382	Bquis bid ba.	26:12.1	507	403	400
17	SGN329	Burna bmi.	26:35.6	209		
17	HZD382	Burna bac bad ba ba baliquam bper bvitae ba ba.	26:36.6	507		
17	EGK921	Bnunc bin beu bsit bvelit belit borci bhac ba bsit brhoncus.	27:01.1	511		
17	ULN810	Bduis bet ba but ba ba.	27:21.7	517	505	500
17	JDY852	Bdiam bmi.	27:26.8	513		
17	SLP187	Bduis bat bid ba benim ba bnec ba best brisus.	27:36.8	209		
17	DWK315	Bquis bac ba bsed.	28:04.0	629		
17	SLP187	Bante bmi ba bsem blacus.	28:08.8	209		
17	TJV623	Barcu bve bquisque bclass ba.	28:25.8	517		
17	EGK921	Bpede bmi bin ba betiam bve but bnec.	28:29.0	511		
17	NGC871	Beget bet.	28:41.7	629		
17	SLP187	Berat bmi ba ba ba btortor blacus bid ba.	28:46.7	209		
17	TJV623	Beros bac bve bsed ba ba.	29:16.7	517	509	500
17	ULN810	Bcras bve ba.	29:42.8	517	509	500
17	ULN810	Bnisl bat ba ba.	30:16.8	517	505	500
17	CXD285	Bpede bad bgravida.	30:24.2	409		
17	ETO603	Beros bid.	31:08.2	205		
17	WDM529	Berat bmi bodio ba.	31:12.5	509		
17	LYX953	Beget but.	31:38.3	107		
17	JDY852	Bnibh bid.	32:49.5	513		
17	TCS146	Borci bid bsodales ba bid ba bnon bproin bsuscipit bproin.	33:08.6	209		
17	EQK798	Beget bve ba beni bmi bduis bnullam bsem ba bauctor ba ba.	36:09.7	413		
17	XYI250	Beros bid ba bmi bcum bnam ba ba.	38:09.7	511		
17	FNG604	Barcu bac.	38:33.2	517		
17	XSF309	Bante beu ba ba beget ba ba ba ba bfames ba bcum.	39:01.9	507	411	400
17	XSF309	Bante bid ba.	39:23.3	507		
17	XYI250	Bpede bve bvivamus ba bcursus.	39:24.2	511		200
17	XSF309	Bcras beu bve ba ba.	39:43.7	507		
17	XYI250	Bpede bin ba ba bad.	39:50.8	511		
17	LYX953	Burna bin.	39:56.9	107		
17	XSF309	Burna bid.	40:09.5	507		
17	XSF309	Berat beu ba bet ba ba bsuscipit belit ba ba bat.	40:29.7	507		
17	NVM832	Bquam bat.	40:48.6	515		
17	YNQ647	Beros bid ba bnon btaciti bvivamus ba bornare betiam bnam bper bduis ba.	40:53.7	607		
17	XSF309	Bnisi bat bodio ba.	41:01.3	507		
17	NVM832	Barcu bid ba bvel belit bsociis.	41:17.5	515		
17	YNQ647	Bquam bin bmi bnam ba ba bsociis bphasellus ba bluctus bquis ba ba bet bdignissim bmontes.	41:41.6	607		
17	TGS974	Bquam bve ba ba.	41:53.8	413		
17	BEM390	Bduis bac.	41:56.1	409		
17	NVM832	Bnunc bid bmi ba ba blorem bve bid.	42:03.1	515		
17	NVM832	Barcu but.	42:28.4	515		
17	NVM832	Burna bet ba but bridiculus baenean bmi ba bid bet ba.	42:56.4	515		
17	LNY482	Bnisl bve ba bcursus ba bpede.	43:04.1	629		
17	BHK490	Burna bin ba ba ba ba ba bleo.	43:14.3	513	209	200
17	QME682	Benim but ba bid btellus ba.	43:34.8	101		
17	LNY482	Borci but ba bat btristique.	43:46.0	629		
17	OQA530	Barcu bid ba bnascetur barcu beleifend ba.	44:05.5	209		
17	TCS146	Bquam bmi ba bcongue ba ba.	44:34.7	209		
17	VZU602	Borci bet bat bnisl ba.	44:53.4	607		
17	TCS146	Bduis bin ba bjusto bornare beu ba bac but bdonec.	45:29.9	209		
17	BHK490	Burna bad.	45:34.1	513	209	200
17	DWK315	Bnibh but ba bproin bdolor bpellentesque bquisque bnibh ba bper ba ba bvel btempus bluctus bnonummy bnibh.	46:29.9	517	503	500
17	BHK490	Bodio bid ba ba bluctus bnetus ba bdui bsit bmi best.	46:31.2	513	209	200
17	PSZ241	Bnibh bat ba ba ba ba btempor.	47:48.5	517		
17	CVE258	Bodio beu bid.	48:40.7	409		
17	SVK948	Bnisl bet ba ba baliquet ba bat brutrum but.	48:58.5	629		
17	MBF976	Bnisi bve.	49:02.2	515		
17	BHK490	Benim bin bat bcum ba bac bdonec bauctor ba ba ba.	49:21.7	513	209	200
17	MBF976	Bquam bac ba bprimis btellus bcommodo ba bac.	49:27.8	515		
17	SVK948	Bnibh bmi ba ba beuismod bsed ba bante ba bnec beget bnunc bnibh.	49:36.9	629		
17	TCS146	Bquis bmi bconubia bnetus ba ba brutrum.	49:42.4	209		
17	CQO892	Bquis bve bcubilia ba bid ba bsem bleo bac ba bat baliquam.	50:02.7	517		
17	ITO673	Bnisi bat ba bquisque ba bpellentesque bamet bdui bve.	50:18.2	507	411	400
17	SVK948	Beget bac ba bsuscipit ba.	50:50.8	629		
17	ITO673	Borci bat ba ba ba bauctor.	50:52.0	507	401	400
17	CQO892	Bduis bat ba bdui bad.	50:55.6	517		
17	ITO673	Bpede bet barcu ba ba ba.	51:14.6	507		
17	GMS924	Bpede bac ba ba.	51:24.0	509		
17	ITO673	Bnunc bat ba ba ba ba.	51:33.8	507		
17	BHK490	Bquis bid ba bvel beros ba.	51:41.4	513		
17	CQO892	Bquis bat bid bcum bultrices bve brutrum.	51:55.8	517		
17	ITO673	Bante bin ba barcu bmus.	51:59.0	507		
17	ELI075	Bodio bad ba bprimis bvel bat bper bmi beu bquis ba ba bmus ba ba.	52:18.4	413		
17	SVK948	Bnisl bet ba bfusce ba.	53:06.9	629		
17	CQO892	Bnibh bid ba but ba bat.	53:08.2	517		
17	XWV562	Bquam bac ba beu ba barcu bmi ba bnisi.	53:18.5	607		
17	ITO673	Bduis bid bve bsem bvulputate bmauris.	53:21.9	507		
17	CSD174	Bquam bat ba bvelit bet.	53:39.7	205		
17	XWV562	Benim bac.	54:02.2	607		
17	MQH836	Bamet bad.	55:22.6	409		
17	XWV562	Bduis but.	55:49.3	607		
17	ITO673	Bnisi bin.	55:54.7	507		
17	ZAS503	Bnisl bat bnunc bleo ba binceptos ba ba bfermentum ba borci bvel ba bfelis bdiam.	56:15.3	107		
17	ITO673	Bduis beu ba ba bante ba.	56:18.4	507		
17	TNY179	Bodio bin ba ba ba beu bnostra bcras bfermentum bsed bac.	57:06.8	513		
17	NGC871	Bodio bmi bet.	57:13.7	517	509	500
17	YKZ247	Bquis bac ba ba ba bfacilisis bnam.	57:18.0	517	505	500
17	XWV562	Bnisl bad ba beu bpurus bdictum.	57:21.1	607		
17	ETO603	Bante but.	57:54.0	409		
17	ETO603	Benim bet bid ba beros bsapien ba ba bid best.	58:27.6	409		
17	GMS924	Borci bid ba btortor ba bmi bve ba bdonec bpellentesque bnisl bturpis.	58:30.4	509		
17	ZAS503	Berat bve ba bsed bnibh ba bnullam bduis ba ba btempus.	58:38.0	107		
17	NGC871	Berat bad ba bsit.	58:38.6	517	501	500
17	YKZ247	Burna beu.	58:41.9	517		
17	XWV562	Burna beu ba.	58:42.3	607		
17	ETO603	Belit bin ba bsit bcongue beu ba ba brisus ba bac.	58:56.4	409		
17	GMS924	Burna but ba bsed biaculis bin ba belit ba ba ba ba bat.	59:09.4	509		
17	GMS924	Belit bmi bad bid.	59:37.0	509		
17	XWV562	Bnisi bmi ba bfusce but bve.	59:37.9	607		
17	YKZ247	Barcu beu ba benim ba ba bnon bnam bmorbi.	59:39.0	517	513	500
17	EQK798	Borci bet ba ba ba bimperdiet but ba belit benim.	59:54.1	209		
17	TFU306	Bamet bmi.	59:55.6	517	507	500
17	GMS924	Burna beu.	00:26.7	509		
17	TFU306	Bdiam bin ba ba bdui.	00:30.1	517		
17	YKZ247	Bnunc beu bid bsit bplatea bat bsapien bdolor bhac bdis ba beni brisus ba barcu ba bdui.	00:33.3	517	505	500
17	GMS924	Benim bet ba baccumsan ba beni bcursus ba bmi ba.	00:55.1	509		
17	GMS924	Burna bin.	00:55.1	409		
17	EQK798	Bcras bmi ba best.	01:28.8	209		
17	DFZ024	Belit bmi.	02:05.2	209		
17	DFZ024	Bcras bat.	02:50.7	209		
17	DFZ024	Borci but.	03:19.1	209		
17	GMS924	Beros beu bve ba ba blaoreet bnam bac bnascetur ba bmus bpurus.	03:31.4	509		
17	SYB619	Berat bid ba barcu ba bmus ba.	03:35.4	413		
17	ZAS503	Bquis bet bad ba bcum ba bnisi bsem but.	03:49.2	107		
17	TFU306	Bquis bin.	04:04.7	629		
17	ZAS503	Borci bve bet ba beros ba beleifend ba bmus bante btortor.	04:42.9	107		
17	GMS924	Bnisi bmi bconubia ba bsem beget ba bauctor bac bnon but beu ba ba.	05:29.8	509		
17	PYH561	Belit bad bin beu bplacerat ba bhac bluctus ba beni bmi burna ba.	05:59.0	511		
17	RTW145	Burna beu ba ba.	06:00.3	629		
17	PYH561	Barcu bin ba.	06:32.8	511		
17	RTW145	Bquam bet bnonummy.	06:50.0	629		
17	PYH561	Bduis bin ba but bac berat ba bleo.	07:13.0	511		
17	RTW145	Bnunc bid ba bpede bante bnibh.	07:20.5	629	205	200
17	CQO892	Bduis bat ba ba bjusto baenean.	07:38.6	629		
17	PYH561	Bcras bet bmi bnec bmetus burna bmi ba beni.	07:45.6	511		400
17	RTW145	Bquis bet ba bve ba ba.	07:46.4	629		
17	YPV702	Bdiam bac bnibh barcu bmus beu bprimis bnisi bat.	07:47.3	507		
17	YPV702	Bcras beu ba ba bvestibulum bduis bfames.	08:07.0	507		
17	PYH561	Bnibh bad ba bmi bquisque bsagittis bnec ba borci ba ba.	08:23.4	511		
17	YPV702	Burna beu.	08:26.4	507		
17	YPV702	Bcras but bcras bpede beu borci ba bsit ba.	08:49.8	507		
17	BEC741	Bpede bmi ba ba ba blacinia ba baenean ba bmagnis bat bin barcu bsed ba bac bfusce ba bodio.	08:50.5	515		
17	EWM290	Bodio bve.	09:01.6	607		
17	YPV702	Burna bve.	09:13.9	507		
17	QME682	Beget bac ba ba bamet ba bultrices ba ba bmi ba.	09:23.1	509		
17	YPV702	Barcu bac.	09:27.7	507		
17	RCF947	Bnunc beu ba bpede bad ba ba.	09:37.4	409		
17	QME682	Bquam bat bmi bmus biaculis bmi ba ba borci ba.	09:39.7	509		
17	YPV702	Bcras bet ba bcum bac bat bsem.	09:52.9	507		
17	QME682	Bquis bve.	09:56.3	509		
17	EWM290	Beros bet bve.	09:59.0	607		
17	CXD285	Bdiam bve bad ba bvel but ba brutrum.	10:02.0	413		
17	RCF947	Bduis bin bduis bsed ba ba bmetus ba.	10:04.0	409		
17	QME682	Bpede but ba berat bante bnon ba bid bhac ba ba.	10:17.9	509		
17	EWM290	Bquis bid.	11:31.9	607		
17	EGK921	Berat bat bid bvitae bsemper ba bat.	11:51.6	515	503	500
17	EGK921	Benim bmi.	12:23.8	515		
17	PYH561	Beget bad ba ba ba bcurae ba bcurae.	13:10.7	511		
17	EWM290	Bquam beu ba ba blacus ba ba bmus bcondimentum ba.	13:15.3	607		
17	TGS974	Borci bat ba bsem bcongue bcum beuismod.	13:23.0	209		
17	YKL520	Bquam bac bmi bhac ba.	13:39.1	629		
17	JLD084	Bnisi bet ba bdui bsit benim ba ba.	13:47.5	517		
17	YKL520	Beget beu ba.	14:06.6	629		
17	YKL520	Bquam bad bid ba ba ba.	14:28.8	629		
17	YPV702	Bnibh beu ba ba ba ba best blibero bat ba bdis.	14:32.9	507		
17	ALP937	Bodio bid ba ba ba bet bsociis ba ba ba beu.	14:33.6	409		
17	EWM290	Barcu bid ba ba.	14:45.2	607		
17	YPV702	Berat bad bac ba belit bluctus ba bduis ba beni ba.	15:15.1	507	409	400
17	EWM290	Benim bid ba beros ba ba ba bdictum bcursus bsollicitudin.	15:21.6	607		
17	JLD084	Bodio bve.	15:37.5	517	405	400
17	YPV702	Burna bad ba.	15:47.7	507		
17	FTO836	Bodio bve but.	16:00.4	509		
17	AKC912	Bduis bmi bnisi bnibh.	16:03.3	409		
17	EPB160	Bante bid bac bin.	16:16.6	513		
17	YPV702	Burna bad brhoncus bnetus benim bet ba bnisi ba bnec bat.	16:38.6	507		
17	GDU671	Bquam bin ba bid ba beu bsociis.	16:42.0	209		
17	FTO836	Berat bac ba ba ba ba ba ba bmi bcras.	16:43.8	509		400
17	ZAS503	Burna beu ba bhymenaeos bnec ba bsit bpenatibus bduis.	16:47.4	107		
17	EPB160	Borci bad.	17:05.1	513		
17	EPB160	Bquam bid beu bac bet beget bduis bnisi bnibh ba.	17:30.5	513	273	200
17	EPB160	Bpede bve ba bdis bneque bnisl berat bnullam bcum.	17:50.3	513		
17	XYI250	Bamet bin.	18:23.4	515	503	500
17	CSD174	Bnunc bet beu bhac bleo.	20:43.2	409		
17	LWK693	Bamet bmi ba ba bper bad ba.	20:44.8	511		
17	LWK693	Bnisl but.	21:15.0	511		
17	BEM390	Barcu bve bnonummy bmorbi bat.	21:36.0	413		
17	LWK693	Bnibh bve bvivamus bdolor ba borci.	21:50.3	511		
17	FNG604	Borci bac.	22:03.7	629		
17	BEM390	Belit bmi ba bdis bid bpede bper.	22:04.1	413		
17	UFV140	Beget but ba ba ba ba ba ba ba ba.	22:16.7	629		
17	BEM390	Burna bmi beu bmus bdis ba.	22:25.2	413		
17	LWK693	Bnunc bve bet bve bdiam bmagnis ba.	22:38.8	511		
17	DTP539	Bnibh bve ba beni bcondimentum ba bet bluctus.	22:47.7	409		
17	UFV140	Benim bac bpotenti ba bnon bper ba btellus bmalesuada blaoreet ba bcum.	23:12.0	629		
17	UFV140	Bnunc bin ba ba ba bin bmi bsit ba bdis ba ba bsed bhac ba ba blorem.	23:35.7	629		
17	QVS392	Bdiam bid beuismod ba bcursus bmi.	24:12.9	513		
17	QVS392	Bpede bin bve beni bdui ba ba ba ba bve ba ba.	25:07.9	513		
17	SGN329	Bquam bac.	26:31.8	507	411	400
17	SGN329	Bnisi beu ba bat ba bve bdolor ba best beu bamet ba ba bhac barcu ba beni ba.	27:08.0	507	401	400
17	SGN329	Bquam beu blaoreet ba bdui bante bnisi bvarius.	27:25.8	507		
17	CVE258	Benim beu ba beni bclass ba.	27:52.8	413		
17	SGN329	Bduis bad ba ba bproin bneque bac ba ba but bridiculus.	27:56.5	507	409	400
17	TPD286	Bquis bin bad.	28:08.4	409		
17	SGN329	Bdiam bad.	28:17.0	507		
17	TPD286	Bduis bmi ba bjusto bmagnis.	28:34.8	409		
17	SGN329	Bante beu ba ba blorem ba bparturient bve bid.	28:39.0	507		
17	CVE258	Beget bet ba bad ba bdui bac bmassa but ba but ba ba.	29:31.8	413		
17	JGV965	Burna beu.	29:53.2	517		
17	SGN329	Bduis bmi ba ba bultricies bdis.	30:01.2	507		
17	SLP187	Bnibh bat bve ba bpharetra ba bsem bquis ba bet btempus ba.	30:14.5	509		400
17	JGV965	Bante bve ba burna ba ba ba ba bin.	30:23.5	517		
17	CNZ205	Bamet bve.	30:26.9	205		
17	JDY852	Bnisl beu bmi bsit bauctor bnibh bat.	30:44.8	517		
17	JDY852	Bdiam beu ba bcras beget bet ba.	31:23.8	517		
17	TGJ401	Berat bad.	33:08.1	517	507	500
17	RZW691	Bante bve but ba ba baliquam ba bsollicitudin bcras bvel bac blorem bac ba bcum bpurus.	33:08.6	607		
17	TGJ401	Bduis bad.	33:32.7	517		
17	RZW691	Bodio bad ba binceptos ba bnam blectus bcras bfacilisis.	33:36.9	607		
17	JDY852	Bcras bin bid ba ba ba begestas btempus bve.	33:44.5	517		
17	RZW691	Bnunc bac ba bmollis bnon bet ba.	33:57.3	607		
17	JDY852	Bquis bad.	34:59.7	517		
17	SLP187	Bante bid bin ba ba bleo belit bcras bnibh bplatea.	35:17.6	509		400
17	JDY852	Bcras bet bat bnam ba ba ba bcum ba ba bmi btellus.	35:51.6	517		
17	YDL247	Barcu but bve bvelit bid ba bsit.	36:05.4	205		
17	OQA530	Bnisi bve ba bdis ba ba.	36:53.2	507	411	400
17	SLP187	Bnunc bid ba ba bduis bve berat bquam ba ba ba bnibh bac ba bsem ba bnisl.	36:56.5	509		
17	OQA530	Borci bac bet bsed beu ba.	37:27.6	507	401	400
17	SLP187	Bquis bac.	37:37.3	509		
17	OQA530	Bnunc beu ba ba ba ba.	37:48.6	507		
17	HZD382	Burna bid ba bnon ba beu ba bper ba.	37:58.5	511		
